0.89386, 0.634458, -4.67599, -4.67599, -19.018, -19.018
0.903859, 0.621576, -4.7281, -4.7281, -18.5902, -18.5902
0.913657, 0.608552, -4.77903, -4.77903, -18.1602, -18.1602
0.92325, 0.595391, -4.82878, -4.82878, -17.7282, -17.7282
0.932638, 0.582095, -4.87735, -4.87735, -17.2943, -17.2943
0.941819, 0.568667, -4.92474, -4.92474, -16.8586, -16.8586
0.950791, 0.555112, -4.97092, -4.97092, -16.4212, -16.4212
0.959553, 0.541431, -5.01591, -5.01591, -15.9821, -15.9821
0.968103, 0.527629, -5.0597, -5.0597, -15.5415, -15.5415
0.97644, 0.513708, -5.10228, -5.10228, -15.0995, -15.0995
0.984562, 0.499673, -5.14365, -5.14365, -14.6562, -14.6562
0.992467, 0.485525, -5.1838, -5.1838, -14.2116, -14.2116
1.00016, 0.47127, -5.22274, -5.22274, -13.7659, -13.7659
1.00763, 0.456909, -5.26045, -5.26045, -13.3192, -13.3192
1.01488, 0.442447, -5.29694, -5.29694, -12.8715, -12.8715
1.0219, 0.427887, -5.33221, -5.33221, -12.4229, -12.4229
1.02871, 0.413231, -5.36624, -5.36624, -11.9735, -11.9735
1.03529, 0.398484, -5.39905, -5.39905, -11.5235, -11.5235
1.04165, 0.383649, -5.43062, -5.43062, -11.0728, -11.0728
1.04779, 0.368729, -5.46096, -5.46096, -10.6216, -10.6216
1.0537, 0.353728, -5.49006, -5.49006, -10.17, -10.17
1.05938, 0.338648, -5.51792, -5.51792, -9.71796, -9.71796
1.06483, 0.323494, -5.54454, -5.54454, -9.26568, -9.26568
1.07005, 0.308269, -5.56993, -5.56993, -8.8132, -8.8132
1.07505, 0.292976, -5.59407, -5.59407, -8.3606, -8.3606
1.07981, 0.277618, -5.61698, -5.61698, -7.90795, -7.90795
1.08435, 0.2622, -5.63865, -5.63865, -7.45533, -7.45533
1.08865, 0.246723, -5.65907, -5.65907, -7.00283, -7.00283
1.09272, 0.231193, -5.67826, -5.67826, -6.5505, -6.5505
1.09656, 0.215611, -5.6962, -5.6962, -6.09843, -6.09843
1.10017, 0.199982, -5.71291, -5.71291, -5.64668, -5.64668
1.10355, 0.184309, -5.72838, -5.72838, -5.19533, -5.19533
1.10669, 0.168596, -5.74262, -5.74262, -4.74445, -4.74445
1.10959, 0.152845, -5.75561, -5.75561, -4.29411, -4.29411
1.11227, 0.13706, -5.76738, -5.76738, -3.84437, -3.84437
1.11471, 0.121244, -5.77791, -5.77791, -3.3953, -3.3953
1.11691, 0.105402, -5.78721, -5.78721, -2.94697, -2.94697
1.11888, 0.0895352, -5.79529, -5.79529, -2.49944, -2.49944
1.12062, 0.0736483, -5.80214, -5.80214, -2.05278, -2.05278
